link,DexNum,name,form,eggMoveName,eggMoveForm
https://www.serebii.net/pokedex-sm/136.shtml,136,Superpower,,,
https://www.serebii.net/pokedex-sm/607.shtml,607,,,Captivate,
https://www.serebii.net/pokedex-sm/438.shtml,438,Block,,,
https://www.serebii.net/pokedex-sm/055.shtml,55,Focus Punch,,,
https://www.serebii.net/pokedex-sm/411.shtml,411,,,Guard Split,
https://www.serebii.net/pokedex-sm/761.shtml,761,Bounce,,,
https://www.serebii.net/pokedex-sm/460.shtml,460,Ice Punch,,,
https://www.serebii.net/pokedex-sm/764.shtml,764,Giga Drain,,,
https://www.serebii.net/pokedex-sm/161.shtml,161,,,Charm,
https://www.serebii.net/pokedex-sm/287.shtml,287,,,Body Slam,
https://www.serebii.net/pokedex-sm/197.shtml,197,Snore,,,
https://www.serebii.net/pokedex-sm/242.shtml,242,Snore,,,
https://www.serebii.net/pokedex-sm/481.shtml,481,Magic Coat,,,
https://www.serebii.net/pokedex-sm/659.shtml,659,,,Spikes,
https://www.serebii.net/pokedex-sm/343.shtml,343,Gravity,,,
https://www.serebii.net/pokedex-sm/744.shtml,744,Earth Power,,,
https://www.serebii.net/pokedex-sm/237.shtml,237,,,Endure,
https://www.serebii.net/pokedex-sm/419.shtml,419,Iron Tail,,,
https://www.serebii.net/pokedex-sm/545.shtml,545,Iron Tail,,,
https://www.serebii.net/pokedex-sm/009.shtml,9,Liquidation,,,
https://www.serebii.net/pokedex-sm/403.shtml,403,,,Night Slash,
https://www.serebii.net/pokedex-sm/447.shtml,447,Iron Defense,,,
https://www.serebii.net/pokedex-sm/453.shtml,453,,,Headbutt,
https://www.serebii.net/pokedex-sm/097.shtml,97,Fire Punch,,,
https://www.serebii.net/pokedex-sm/149.shtml,149,,,Aqua Jet,
https://www.serebii.net/pokedex-sm/227.shtml,227,Iron Defense,,,
https://www.serebii.net/pokedex-sm/768.shtml,768,Knock Off,,,
https://www.serebii.net/pokedex-sm/438.shtml,438,Foul Play,,,
https://www.serebii.net/pokedex-sm/613.shtml,613,Ice Punch,,,
https://www.serebii.net/pokedex-sm/169.shtml,169,Giga Drain,,,
https://www.serebii.net/pokedex-sm/805.shtml,805,Zen Headbutt,,,
https://www.serebii.net/pokedex-sm/036.shtml,36,,,Mimic,
https://www.serebii.net/pokedex-sm/428.shtml,428,,,Switcheroo,
https://www.serebii.net/pokedex-sm/465.shtml,465,,,Rage Powder,
https://www.serebii.net/pokedex-sm/399.shtml,399,,,Fury Swipes,
https://www.serebii.net/pokedex-sm/104.shtml,104,Fire Punch,,,
https://www.serebii.net/pokedex-sm/618.shtml,618,Stealth Rock,,,
https://www.serebii.net/pokedex-sm/108.shtml,108,,,Snore,
https://www.serebii.net/pokedex-sm/002.shtml,2,,,Curse,
https://www.serebii.net/pokedex-sm/494.shtml,494,Role Play,,,
https://www.serebii.net/pokedex-sm/559.shtml,559,,,Ice Punch,
https://www.serebii.net/pokedex-sm/407.shtml,407,,,Pin Missile,
https://www.serebii.net/pokedex-sm/131.shtml,131,Drill Run,,,
https://www.serebii.net/pokedex-sm/578.shtml,578,Iron Defense,,,
https://www.serebii.net/pokedex-sm/040.shtml,40,Shock Wave,,,
https://www.serebii.net/pokedex-sm/254.shtml,254,,,Bullet Seed,
https://www.serebii.net/pokedex-sm/224.shtml,224,,,Entrainment,
https://www.serebii.net/pokedex-sm/655.shtml,655,,,Hypnosis,
https://www.serebii.net/pokedex-sm/788.shtml,788,Ice Punch,,,
https://www.serebii.net/pokedex-sm/687.shtml,687,Role Play,,,
https://www.serebii.net/pokedex-sm/406.shtml,406,Worry Seed,,,
https://www.serebii.net/pokedex-sm/429.shtml,429,Icy Wind,,,
https://www.serebii.net/pokedex-sm/575.shtml,575,Heal Bell,,,
https://www.serebii.net/pokedex-sm/419.shtml,419,Ice Punch,,,
https://www.serebii.net/pokedex-sm/019.shtml,19,Shock Wave,Alola,,
https://www.serebii.net/pokedex-sm/593.shtml,593,,,Confuse Ray,
https://www.serebii.net/pokedex-sm/604.shtml,604,Gastro Acid,,,
https://www.serebii.net/pokedex-sm/727.shtml,727,Snore,,,
https://www.serebii.net/pokedex-sm/281.shtml,281,Magic Coat,,,
https://www.serebii.net/pokedex-sm/219.shtml,219,Stomping Tantrum,,,
https://www.serebii.net/pokedex-sm/089.shtml,89,Snore,Muk,,
https://www.serebii.net/pokedex-sm/333.shtml,333,Heat Wave,,,
https://www.serebii.net/pokedex-sm/448.shtml,448,,,Detect,
https://www.serebii.net/pokedex-sm/150.shtml,150,Snatch,,,
https://www.serebii.net/pokedex-sm/340.shtml,340,,,Flail,
https://www.serebii.net/pokedex-sm/068.shtml,68,Helping Hand,,,
https://www.serebii.net/pokedex-sm/086.shtml,86,,,Signal Beam,
https://www.serebii.net/pokedex-sm/256.shtml,256,,,Reversal,
https://www.serebii.net/pokedex-sm/309.shtml,309,,,Headbutt,
https://www.serebii.net/pokedex-sm/203.shtml,203,,,Mirror Coat,
https://www.serebii.net/pokedex-sm/310.shtml,310,,,Thunder Fang,
https://www.serebii.net/pokedex-sm/250.shtml,250,Laser Focus,,,
https://www.serebii.net/pokedex-sm/040.shtml,40,,,Gravity,
https://www.serebii.net/pokedex-sm/278.shtml,278,Knock Off,,,
https://www.serebii.net/pokedex-sm/019.shtml,19,,,Flame Wheel,Normal
https://www.serebii.net/pokedex-sm/332.shtml,332,,,Smelling Salts,
https://www.serebii.net/pokedex-sm/112.shtml,112,Endeavor,,,
https://www.serebii.net/pokedex-sm/319.shtml,319,,,Brine,
https://www.serebii.net/pokedex-sm/287.shtml,287,Fire Punch,,,
https://www.serebii.net/pokedex-sm/074.shtml,74,Earth Power,Geodude,,
https://www.serebii.net/pokedex-sm/110.shtml,110,,,Curse,
https://www.serebii.net/pokedex-sm/279.shtml,279,Icy Wind,,,
https://www.serebii.net/pokedex-sm/805.shtml,805,Superpower,,,
https://www.serebii.net/pokedex-sm/437.shtml,437,Iron Defense,,,
https://www.serebii.net/pokedex-sm/199.shtml,199,Recycle,,,
https://www.serebii.net/pokedex-sm/055.shtml,55,Ice Punch,,,
https://www.serebii.net/pokedex-sm/343.shtml,343,Wonder Room,,,
https://www.serebii.net/pokedex-sm/044.shtml,44,,,Secret Power,
https://www.serebii.net/pokedex-sm/466.shtml,466,Dual Chop,,,
https://www.serebii.net/pokedex-sm/092.shtml,92,Uproar,,,
https://www.serebii.net/pokedex-sm/384.shtml,384,Bind,,,
https://www.serebii.net/pokedex-sm/107.shtml,107,Drain Punch,,,
https://www.serebii.net/pokedex-sm/393.shtml,393,Covet,,,
https://www.serebii.net/pokedex-sm/585.shtml,585,,,Headbutt,
https://www.serebii.net/pokedex-sm/561.shtml,561,Sky Attack,,,
https://www.serebii.net/pokedex-sm/745.shtml,745,,,Crush Claw,
https://www.serebii.net/pokedex-sm/584.shtml,584,Magic Coat,,,
https://www.serebii.net/pokedex-sm/505.shtml,505,Helping Hand,,,
https://www.serebii.net/pokedex-sm/036.shtml,36,,,Present,
https://www.serebii.net/pokedex-sm/306.shtml,306,,,Endeavor,
https://www.serebii.net/pokedex-sm/098.shtml,98,Ally Switch,,,
https://www.serebii.net/pokedex-sm/107.shtml,107,Laser Focus,,,
https://www.serebii.net/pokedex-sm/154.shtml,154,Giga Drain,,,
https://www.serebii.net/pokedex-sm/780.shtml,780,Tailwind,,,
https://www.serebii.net/pokedex-sm/467.shtml,467,Iron Tail,,,
https://www.serebii.net/pokedex-sm/263.shtml,263,Last Resort,,,
https://www.serebii.net/pokedex-sm/371.shtml,371,,,Dragon Pulse,
https://www.serebii.net/pokedex-sm/036.shtml,36,Last Resort,,,
https://www.serebii.net/pokedex-sm/794.shtml,794,Drain Punch,,,
https://www.serebii.net/pokedex-sm/706.shtml,706,,,Poison Tail,
https://www.serebii.net/pokedex-sm/511.shtml,511,Gunk Shot,,,
https://www.serebii.net/pokedex-sm/386.shtml,386,Stealth Rock,Speed,,
https://www.serebii.net/pokedex-sm/040.shtml,40,Pain Split,,,
https://www.serebii.net/pokedex-sm/117.shtml,117,,,Muddy Water,
https://www.serebii.net/pokedex-sm/285.shtml,285,Focus Punch,,,
https://www.serebii.net/pokedex-sm/094.shtml,94,Fire Punch,,,
https://www.serebii.net/pokedex-sm/175.shtml,175,Zen Headbutt,,,
https://www.serebii.net/pokedex-sm/747.shtml,747,Snore,,,
https://www.serebii.net/pokedex-sm/551.shtml,551,Iron Tail,,,
https://www.serebii.net/pokedex-sm/064.shtml,64,Focus Punch,,,
https://www.serebii.net/pokedex-sm/047.shtml,47,,,Cross Poison,
https://www.serebii.net/pokedex-sm/371.shtml,371,,,Hydro Pump,
https://www.serebii.net/pokedex-sm/367.shtml,367,Snatch,,,
https://www.serebii.net/pokedex-sm/159.shtml,159,,,Crunch,
https://www.serebii.net/pokedex-sm/596.shtml,596,Electroweb,,,
https://www.serebii.net/pokedex-sm/420.shtml,420,,,Nature Power,
https://www.serebii.net/pokedex-sm/286.shtml,286,,,Seed Bomb,
https://www.serebii.net/pokedex-sm/665.shtml,665,,,Stun Spore,
https://www.serebii.net/pokedex-sm/093.shtml,93,Fire Punch,,,
https://www.serebii.net/pokedex-sm/263.shtml,263,,,Trick,
https://www.serebii.net/pokedex-sm/747.shtml,747,Snatch,,,
https://www.serebii.net/pokedex-sm/598.shtml,598,,,Spikes,
https://www.serebii.net/pokedex-sm/493.shtml,493,Iron Head,,,
https://www.serebii.net/pokedex-sm/190.shtml,190,,,Screech,
https://www.serebii.net/pokedex-sm/545.shtml,545,,,Twineedle,
https://www.serebii.net/pokedex-sm/304.shtml,304,,,Stomp,
https://www.serebii.net/pokedex-sm/688.shtml,688,Liquidation,,,
https://www.serebii.net/pokedex-sm/745.shtml,745,Outrage,Midnight,,
https://www.serebii.net/pokedex-sm/745.shtml,745,Last Resort,Dusk,,
https://www.serebii.net/pokedex-sm/660.shtml,660,Gastro Acid,,,
https://www.serebii.net/pokedex-sm/555.shtml,555,,,Yawn,
https://www.serebii.net/pokedex-sm/688.shtml,688,Helping Hand,,,
https://www.serebii.net/pokedex-sm/644.shtml,644,Dragon Pulse,,,
https://www.serebii.net/pokedex-sm/402.shtml,402,Snore,,,
https://www.serebii.net/pokedex-sm/610.shtml,610,,,Razor Wind,
https://www.serebii.net/pokedex-sm/296.shtml,296,,,Counter,
https://www.serebii.net/pokedex-sm/695.shtml,695,,,Electric Terrain,
https://www.serebii.net/pokedex-sm/652.shtml,652,Iron Head,,,
https://www.serebii.net/pokedex-sm/255.shtml,255,,,Feather Dance,
https://www.serebii.net/pokedex-sm/119.shtml,119,,,Mud Sport,
https://www.serebii.net/pokedex-sm/289.shtml,289,Thunder Punch,,,
https://www.serebii.net/pokedex-sm/528.shtml,528,,,Charm,
https://www.serebii.net/pokedex-sm/658.shtml,658,,,Mind Reader,
https://www.serebii.net/pokedex-sm/537.shtml,537,,,Mud Bomb,
https://www.serebii.net/pokedex-sm/067.shtml,67,,,Meditate,
https://www.serebii.net/pokedex-sm/071.shtml,71,,,Magical Leaf,
https://www.serebii.net/pokedex-sm/478.shtml,478,Icy Wind,,,
https://www.serebii.net/pokedex-sm/177.shtml,177,Signal Beam,,,
https://www.serebii.net/pokedex-sm/776.shtml,776,,,Fire Spin,
https://www.serebii.net/pokedex-sm/749.shtml,749,Iron Defense,,,
https://www.serebii.net/pokedex-sm/174.shtml,174,Pain Split,,,
https://www.serebii.net/pokedex-sm/160.shtml,160,Iron Tail,,,
https://www.serebii.net/pokedex-sm/069.shtml,69,,,Leech Life,
https://www.serebii.net/pokedex-sm/499.shtml,499,Helping Hand,,,
https://www.serebii.net/pokedex-sm/571.shtml,571,,,Dark Pulse,
https://www.serebii.net/pokedex-sm/469.shtml,469,,,Feint,
https://www.serebii.net/pokedex-sm/119.shtml,119,Drill Run,,,
https://www.serebii.net/pokedex-sm/159.shtml,159,,,Water Sport,
https://www.serebii.net/pokedex-sm/005.shtml,5,Iron Tail,,,
https://www.serebii.net/pokedex-sm/744.shtml,744,,,Crush Claw,
https://www.serebii.net/pokedex-sm/259.shtml,259,Endeavor,,,
https://www.serebii.net/pokedex-sm/068.shtml,68,,,Quick Guard,
https://www.serebii.net/pokedex-sm/116.shtml,116,,,Razor Wind,
https://www.serebii.net/pokedex-sm/264.shtml,264,,,Rock Climb,
https://www.serebii.net/pokedex-sm/167.shtml,167,Signal Beam,,,
https://www.serebii.net/pokedex-sm/289.shtml,289,,,Curse,
https://www.serebii.net/pokedex-sm/527.shtml,527,Magic Coat,,,
https://www.serebii.net/pokedex-sm/382.shtml,382,Shock Wave,,,
https://www.serebii.net/pokedex-sm/215.shtml,215,,,Pursuit,
https://www.serebii.net/pokedex-sm/259.shtml,259,Icy Wind,,,
https://www.serebii.net/pokedex-sm/473.shtml,473,,,Mud Shot,
https://www.serebii.net/pokedex-sm/294.shtml,294,,,Circle Throw,
https://www.serebii.net/pokedex-sm/550.shtml,550,,,Agility,
https://www.serebii.net/pokedex-sm/500.shtml,500,Helping Hand,,,
https://www.serebii.net/pokedex-sm/667.shtml,667,,,Snatch,
https://www.serebii.net/pokedex-sm/124.shtml,124,Wonder Room,,,
https://www.serebii.net/pokedex-sm/288.shtml,288,,,Pursuit,
https://www.serebii.net/pokedex-sm/619.shtml,619,Bounce,,,
https://www.serebii.net/pokedex-sm/553.shtml,553,,,Focus Energy,
https://www.serebii.net/pokedex-sm/745.shtml,745,Snore,Midday,,
https://www.serebii.net/pokedex-sm/113.shtml,113,Recycle,,,
https://www.serebii.net/pokedex-sm/441.shtml,441,,,Boomburst,
https://www.serebii.net/pokedex-sm/465.shtml,465,,,Power Swap,
https://www.serebii.net/pokedex-sm/203.shtml,203,Hyper Voice,,,
https://www.serebii.net/pokedex-sm/135.shtml,135,,,Synchronoise,
https://www.serebii.net/pokedex-sm/724.shtml,724,Covet,,,
https://www.serebii.net/pokedex-sm/022.shtml,22,Drill Run,,,
https://www.serebii.net/pokedex-sm/318.shtml,318,Bounce,,,
https://www.serebii.net/pokedex-sm/430.shtml,430,Snatch,,,
https://www.serebii.net/pokedex-sm/741.shtml,741,Helping Hand,,,
https://www.serebii.net/pokedex-sm/317.shtml,317,,,Gunk Shot,
https://www.serebii.net/pokedex-sm/242.shtml,242,,,Metronome,
https://www.serebii.net/pokedex-sm/480.shtml,480,Signal Beam,,,
https://www.serebii.net/pokedex-sm/151.shtml,151,Tailwind,,,
https://www.serebii.net/pokedex-sm/055.shtml,55,Wonder Room,,,
https://www.serebii.net/pokedex-sm/548.shtml,548,,,Worry Seed,
https://www.serebii.net/pokedex-sm/223.shtml,223,,,Flail,
https://www.serebii.net/pokedex-sm/605.shtml,605,Trick,,,
https://www.serebii.net/pokedex-sm/499.shtml,499,,,Sleep Talk,
https://www.serebii.net/pokedex-sm/109.shtml,109,Spite,,,
https://www.serebii.net/pokedex-sm/766.shtml,766,Iron Head,,,
https://www.serebii.net/pokedex-sm/159.shtml,159,Block,,,
https://www.serebii.net/pokedex-sm/234.shtml,234,,,Spite,
https://www.serebii.net/pokedex-sm/288.shtml,288,,,Snore,
https://www.serebii.net/pokedex-sm/152.shtml,152,Magic Coat,,,
https://www.serebii.net/pokedex-sm/089.shtml,89,Pain Split,Muk,,
https://www.serebii.net/pokedex-sm/216.shtml,216,Seed Bomb,,,
https://www.serebii.net/pokedex-sm/255.shtml,255,,,Last Resort,
https://www.serebii.net/pokedex-sm/308.shtml,308,Low Kick,,,
https://www.serebii.net/pokedex-sm/356.shtml,356,Icy Wind,,,
https://www.serebii.net/pokedex-sm/657.shtml,657,,,Mind Reader,
https://www.serebii.net/pokedex-sm/526.shtml,526,,,Heavy Slam,
https://www.serebii.net/pokedex-sm/274.shtml,274,,,Defog,
https://www.serebii.net/pokedex-sm/698.shtml,698,Outrage,,,
https://www.serebii.net/pokedex-sm/456.shtml,456,,,Splash,
https://www.serebii.net/pokedex-sm/727.shtml,727,,,Revenge,
https://www.serebii.net/pokedex-sm/297.shtml,297,Fire Punch,,,
https://www.serebii.net/pokedex-sm/085.shtml,85,Sky Attack,,,
https://www.serebii.net/pokedex-sm/064.shtml,64,Zen Headbutt,,,
https://www.serebii.net/pokedex-sm/564.shtml,564,Stealth Rock,,,
https://www.serebii.net/pokedex-sm/463.shtml,463,Thunder Punch,,,
https://www.serebii.net/pokedex-sm/531.shtml,531,Covet,,,
https://www.serebii.net/pokedex-sm/303.shtml,303,Foul Play,,,
https://www.serebii.net/pokedex-sm/018.shtml,18,,,Feint Attack,
https://www.serebii.net/pokedex-sm/743.shtml,743,Helping Hand,,,
https://www.serebii.net/pokedex-sm/488.shtml,488,Ally Switch,,,
https://www.serebii.net/pokedex-sm/766.shtml,766,Shock Wave,,,
https://www.serebii.net/pokedex-sm/594.shtml,594,Knock Off,,,
https://www.serebii.net/pokedex-sm/238.shtml,238,,,Ice Punch,
https://www.serebii.net/pokedex-sm/567.shtml,567,Snore,,,
https://www.serebii.net/pokedex-sm/701.shtml,701,Zen Headbutt,,,
https://www.serebii.net/pokedex-sm/571.shtml,571,,,Extrasensory,
https://www.serebii.net/pokedex-sm/424.shtml,424,Last Resort,,,
https://www.serebii.net/pokedex-sm/713.shtml,713,Water Pulse,,,
https://www.serebii.net/pokedex-sm/124.shtml,124,Hyper Voice,,,
https://www.serebii.net/pokedex-sm/686.shtml,686,Bind,,,
https://www.serebii.net/pokedex-sm/714.shtml,714,Super Fang,,,
https://www.serebii.net/pokedex-sm/074.shtml,74,,,Flail,Alola
https://www.serebii.net/pokedex-sm/472.shtml,472,,,Sand Tomb,
https://www.serebii.net/pokedex-sm/256.shtml,256,,,Baton Pass,
https://www.serebii.net/pokedex-sm/473.shtml,473,,,Ancient Power,
https://www.serebii.net/pokedex-sm/186.shtml,186,,,Mud Shot,
https://www.serebii.net/pokedex-sm/805.shtml,805,Iron Head,,,
https://www.serebii.net/pokedex-sm/755.shtml,755,Worry Seed,,,
https://www.serebii.net/pokedex-sm/098.shtml,98,,,Tickle,
https://www.serebii.net/pokedex-sm/075.shtml,75,,,Curse,Normal
https://www.serebii.net/pokedex-sm/053.shtml,53,,,Hypnosis,Alola
https://www.serebii.net/pokedex-sm/773.shtml,773,Hyper Voice,,,
https://www.serebii.net/pokedex-sm/585.shtml,585,Snore,,,
https://www.serebii.net/pokedex-sm/512.shtml,512,Synthesis,,,
https://www.serebii.net/pokedex-sm/795.shtml,795,Outrage,,,
https://www.serebii.net/pokedex-sm/251.shtml,251,Uproar,,,
https://www.serebii.net/pokedex-sm/537.shtml,537,Stomping Tantrum,,,
https://www.serebii.net/pokedex-sm/495.shtml,495,Knock Off,,,
https://www.serebii.net/pokedex-sm/039.shtml,39,,,Punishment,
https://www.serebii.net/pokedex-sm/708.shtml,708,Seed Bomb,,,
https://www.serebii.net/pokedex-sm/218.shtml,218,,,Curse,
https://www.serebii.net/pokedex-sm/037.shtml,37,Heat Wave,Vulpix,,
https://www.serebii.net/pokedex-sm/354.shtml,354,,,Ominous Wind,
https://www.serebii.net/pokedex-sm/525.shtml,525,,,Gravity,
https://www.serebii.net/pokedex-sm/609.shtml,609,,,Acid,
https://www.serebii.net/pokedex-sm/684.shtml,684,,,Sticky Web,
https://www.serebii.net/pokedex-sm/019.shtml,19,Covet,Alola,,
https://www.serebii.net/pokedex-sm/386.shtml,386,Focus Punch,Normal,,
https://www.serebii.net/pokedex-sm/551.shtml,551,,,Power Trip,
https://www.serebii.net/pokedex-sm/028.shtml,28,,,Mud Shot,Normal
https://www.serebii.net/pokedex-sm/009.shtml,9,Dragon Pulse,,,
https://www.serebii.net/pokedex-sm/019.shtml,19,,,Reversal,Normal
https://www.serebii.net/pokedex-sm/459.shtml,459,,,Stomp,
https://www.serebii.net/pokedex-sm/231.shtml,231,,,Body Slam,
https://www.serebii.net/pokedex-sm/358.shtml,358,,,Skill Swap,
https://www.serebii.net/pokedex-sm/283.shtml,283,,,Mind Reader,
https://www.serebii.net/pokedex-sm/232.shtml,232,,,Snore,
https://www.serebii.net/pokedex-sm/436.shtml,436,Recycle,,,
https://www.serebii.net/pokedex-sm/112.shtml,112,,,Curse,
https://www.serebii.net/pokedex-sm/417.shtml,417,,,Bite,
https://www.serebii.net/pokedex-sm/760.shtml,760,Zen Headbutt,,,
https://www.serebii.net/pokedex-sm/352.shtml,352,,,Skill Swap,
https://www.serebii.net/pokedex-sm/498.shtml,498,Zen Headbutt,,,
https://www.serebii.net/pokedex-sm/135.shtml,135,Helping Hand,,,
https://www.serebii.net/pokedex-sm/583.shtml,583,Signal Beam,,,
https://www.serebii.net/pokedex-sm/385.shtml,385,Water Pulse,,,
https://www.serebii.net/pokedex-sm/335.shtml,335,,,Razor Wind,
https://www.serebii.net/pokedex-sm/056.shtml,56,,,Close Combat,
https://www.serebii.net/pokedex-sm/759.shtml,759,Thunder Punch,,,
https://www.serebii.net/pokedex-sm/369.shtml,369,,,Zen Headbutt,
https://www.serebii.net/pokedex-sm/234.shtml,234,,,Me First,
https://www.serebii.net/pokedex-sm/259.shtml,259,,,Refresh,
https://www.serebii.net/pokedex-sm/028.shtml,28,,,Rototiller,Normal
https://www.serebii.net/pokedex-sm/428.shtml,428,,,Sky Uppercut,
https://www.serebii.net/pokedex-sm/142.shtml,142,,,Steel Wing,
https://www.serebii.net/pokedex-sm/432.shtml,432,,,Quick Attack,
https://www.serebii.net/pokedex-sm/591.shtml,591,Seed Bomb,,,
https://www.serebii.net/pokedex-sm/067.shtml,67,Superpower,,,
https://www.serebii.net/pokedex-sm/330.shtml,330,,,Flail,
https://www.serebii.net/pokedex-sm/750.shtml,750,,,Close Combat,
https://www.serebii.net/pokedex-sm/536.shtml,536,,,Snore,
https://www.serebii.net/pokedex-sm/282.shtml,282,,,Shadow Sneak,
https://www.serebii.net/pokedex-sm/063.shtml,63,,,Fire Punch,
https://www.serebii.net/pokedex-sm/125.shtml,125,,,Hammer Arm,
https://www.serebii.net/pokedex-sm/267.shtml,267,Signal Beam,,,
https://www.serebii.net/pokedex-sm/310.shtml,310,Signal Beam,,,
https://www.serebii.net/pokedex-sm/003.shtml,3,Synthesis,,,
https://www.serebii.net/pokedex-sm/465.shtml,465,Endeavor,,,
https://www.serebii.net/pokedex-sm/461.shtml,461,Spite,,,
https://www.serebii.net/pokedex-sm/343.shtml,343,Drill Run,,,
https://www.serebii.net/pokedex-sm/154.shtml,154,,,Heal Pulse,
https://www.serebii.net/pokedex-sm/278.shtml,278,Liquidation,,,
https://www.serebii.net/pokedex-sm/491.shtml,491,Knock Off,,,
https://www.serebii.net/pokedex-sm/765.shtml,765,Trick,,,
https://www.serebii.net/pokedex-sm/303.shtml,303,,,Poison Fang,
https://www.serebii.net/pokedex-sm/620.shtml,620,Low Kick,,,
https://www.serebii.net/pokedex-sm/105.shtml,105,Iron Head,Marowak,,
https://www.serebii.net/pokedex-sm/025.shtml,25,,,Encore,
https://www.serebii.net/pokedex-sm/775.shtml,775,,,Wish,
https://www.serebii.net/pokedex-sm/206.shtml,206,,,Headbutt,
https://www.serebii.net/pokedex-sm/280.shtml,280,Ice Punch,,,
https://www.serebii.net/pokedex-sm/151.shtml,151,Heal Bell,,,
https://www.serebii.net/pokedex-sm/470.shtml,470,Synthesis,,,
https://www.serebii.net/pokedex-sm/746.shtml,746,,,Whirlpool,
https://www.serebii.net/pokedex-sm/201.shtml,201,,,,
https://www.serebii.net/pokedex-sm/405.shtml,405,,,Howl,
https://www.serebii.net/pokedex-sm/377.shtml,377,Snore,,,
https://www.serebii.net/pokedex-sm/784.shtml,784,Dual Chop,,,
https://www.serebii.net/pokedex-sm/712.shtml,712,,,Mirror Coat,
https://www.serebii.net/pokedex-sm/691.shtml,691,,,Haze,
https://www.serebii.net/pokedex-sm/439.shtml,439,,,Trick,
https://www.serebii.net/pokedex-sm/423.shtml,423,,,Sludge,
https://www.serebii.net/pokedex-sm/297.shtml,297,,,Wide Guard,
https://www.serebii.net/pokedex-sm/807.shtml,807,Snatch,,,
https://www.serebii.net/pokedex-sm/064.shtml,64,Ally Switch,,,
https://www.serebii.net/pokedex-sm/487.shtml,487,Spite,Altered,,
https://www.serebii.net/pokedex-sm/165.shtml,165,,,Tailwind,
https://www.serebii.net/pokedex-sm/470.shtml,470,,,Yawn,
https://www.serebii.net/pokedex-sm/327.shtml,327,Covet,,,
https://www.serebii.net/pokedex-sm/313.shtml,313,,,Baton Pass,
https://www.serebii.net/pokedex-sm/472.shtml,472,Throat Chop,,,
https://www.serebii.net/pokedex-sm/047.shtml,47,,,Endure,
https://www.serebii.net/pokedex-sm/606.shtml,606,Wonder Room,,,
https://www.serebii.net/pokedex-sm/052.shtml,52,,,Snatch,Alola
https://www.serebii.net/pokedex-sm/327.shtml,327,,,Smelling Salts,
https://www.serebii.net/pokedex-sm/417.shtml,417,Seed Bomb,,,
https://www.serebii.net/pokedex-sm/070.shtml,70,,,Synthesis,
https://www.serebii.net/pokedex-sm/075.shtml,75,,,Focus Punch,Normal
https://www.serebii.net/pokedex-sm/199.shtml,199,,,Belly Drum,
https://www.serebii.net/pokedex-sm/332.shtml,332,Superpower,,,
https://www.serebii.net/pokedex-sm/636.shtml,636,,,Foresight,
https://www.serebii.net/pokedex-sm/417.shtml,417,Gunk Shot,,,
https://www.serebii.net/pokedex-sm/716.shtml,716,Hyper Voice,,,
https://www.serebii.net/pokedex-sm/501.shtml,501,Icy Wind,,,
https://www.serebii.net/pokedex-sm/762.shtml,762,,,Acupressure,
https://www.serebii.net/pokedex-sm/530.shtml,530,Magnet Rise,,,
https://www.serebii.net/pokedex-sm/062.shtml,62,Snore,,,
https://www.serebii.net/pokedex-sm/348.shtml,348,Bug Bite,,,
https://www.serebii.net/pokedex-sm/575.shtml,575,Magic Room,,,
https://www.serebii.net/pokedex-sm/346.shtml,346,Snore,,,
https://www.serebii.net/pokedex-sm/240.shtml,240,,,Barrier,
https://www.serebii.net/pokedex-sm/072.shtml,72,,,Rapid Spin,
https://www.serebii.net/pokedex-sm/009.shtml,9,,,Aqua Ring,
https://www.serebii.net/pokedex-sm/319.shtml,319,,,Double-Edge,
https://www.serebii.net/pokedex-sm/515.shtml,515,,,Low Kick,
https://www.serebii.net/pokedex-sm/473.shtml,473,,,Avalanche,
https://www.serebii.net/pokedex-sm/500.shtml,500,,,Endeavor,
https://www.serebii.net/pokedex-sm/499.shtml,499,,,Yawn,
https://www.serebii.net/pokedex-sm/604.shtml,604,Drain Punch,,,
https://www.serebii.net/pokedex-sm/164.shtml,164,,,Night Shade,
https://www.serebii.net/pokedex-sm/286.shtml,286,Laser Focus,,,
https://www.serebii.net/pokedex-sm/325.shtml,325,Snore,,,
https://www.serebii.net/pokedex-sm/408.shtml,408,Shock Wave,,,
https://www.serebii.net/pokedex-sm/711.shtml,711,Pain Split,,,
https://www.serebii.net/pokedex-sm/362.shtml,362,Water Pulse,,,
https://www.serebii.net/pokedex-sm/404.shtml,404,,,Double Kick,
https://www.serebii.net/pokedex-sm/376.shtml,376,Ally Switch,,,
https://www.serebii.net/pokedex-sm/234.shtml,234,Gravity,,,
https://www.serebii.net/pokedex-sm/655.shtml,655,Low Kick,,,
https://www.serebii.net/pokedex-sm/708.shtml,708,Skill Swap,,,
https://www.serebii.net/pokedex-sm/618.shtml,618,,,Curse,
https://www.serebii.net/pokedex-sm/036.shtml,36,Signal Beam,,,
https://www.serebii.net/pokedex-sm/111.shtml,111,Earth Power,,,
https://www.serebii.net/pokedex-sm/190.shtml,190,Uproar,,,
https://www.serebii.net/pokedex-sm/040.shtml,40,Telekinesis,,,
https://www.serebii.net/pokedex-sm/513.shtml,513,Snore,,,
https://www.serebii.net/pokedex-sm/320.shtml,320,,,Body Slam,
https://www.serebii.net/pokedex-sm/163.shtml,163,,,Whirlwind,
