link,DexNum,name,form,,DexNum,Name,Move JSON
https://www.serebii.net/pokedex-sm/316.shtml,316,Gunk Shot,,,331,Synthesis,"{""name"": Synthesis""}"
https://www.serebii.net/pokedex-sm/316.shtml,316,Ice Punch,,,331,Thunder Punch,"{""name"": Thunder Punch""}"
https://www.serebii.net/pokedex-sm/316.shtml,316,Pain Split,,,331,Worry Seed,"{""name"": Worry Seed""}"
https://www.serebii.net/pokedex-sm/316.shtml,316,Seed Bomb,,,332,Block,"{""name"": Block""}"
https://www.serebii.net/pokedex-sm/316.shtml,316,Shock Wave,,,332,Drain Punch,"{""name"": Drain Punch""}"
https://www.serebii.net/pokedex-sm/316.shtml,316,Snatch,,,332,Focus Punch,"{""name"": Focus Punch""}"
https://www.serebii.net/pokedex-sm/316.shtml,316,Snore,,,332,Foul Play,"{""name"": Foul Play""}"
https://www.serebii.net/pokedex-sm/316.shtml,316,Thunder Punch,,,332,Giga Drain,"{""name"": Giga Drain""}"
https://www.serebii.net/pokedex-sm/316.shtml,316,Water Pulse,,,332,Low Kick,"{""name"": Low Kick""}"
https://www.serebii.net/pokedex-sm/317.shtml,317,Block,,,332,Role Play,"{""name"": Role Play""}"
https://www.serebii.net/pokedex-sm/317.shtml,317,Fire Punch,,,332,Seed Bomb,"{""name"": Seed Bomb""}"
https://www.serebii.net/pokedex-sm/317.shtml,317,Gastro Acid,,,332,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/317.shtml,317,Giga Drain,,,332,Spite,"{""name"": Spite""}"
https://www.serebii.net/pokedex-sm/317.shtml,317,Gunk Shot,,,332,Stomping Tantrum,"{""name"": Stomping Tantrum""}"
https://www.serebii.net/pokedex-sm/317.shtml,317,Ice Punch,,,332,Superpower,"{""name"": Superpower""}"
https://www.serebii.net/pokedex-sm/317.shtml,317,Pain Split,,,332,Synthesis,"{""name"": Synthesis""}"
https://www.serebii.net/pokedex-sm/317.shtml,317,Seed Bomb,,,332,Thunder Punch,"{""name"": Thunder Punch""}"
https://www.serebii.net/pokedex-sm/317.shtml,317,Shock Wave,,,332,Worry Seed,"{""name"": Worry Seed""}"
https://www.serebii.net/pokedex-sm/317.shtml,317,Snatch,,,333,Defog,"{""name"": Defog""}"
https://www.serebii.net/pokedex-sm/317.shtml,317,Snore,,,333,Dragon Pulse,"{""name"": Dragon Pulse""}"
https://www.serebii.net/pokedex-sm/317.shtml,317,Thunder Punch,,,333,Heal Bell,"{""name"": Heal Bell""}"
https://www.serebii.net/pokedex-sm/317.shtml,317,Water Pulse,,,333,Heat Wave,"{""name"": Heat Wave""}"
https://www.serebii.net/pokedex-sm/318.shtml,318,Bounce,,,333,Hyper Voice,"{""name"": Hyper Voice""}"
https://www.serebii.net/pokedex-sm/318.shtml,318,Icy Wind,,,333,Outrage,"{""name"": Outrage""}"
https://www.serebii.net/pokedex-sm/318.shtml,318,Snore,,,333,Sky Attack,"{""name"": Sky Attack""}"
https://www.serebii.net/pokedex-sm/318.shtml,318,Spite,,,333,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/318.shtml,318,Super Fang,,,333,Tailwind,"{""name"": Tailwind""}"
https://www.serebii.net/pokedex-sm/318.shtml,318,Uproar,,,333,Uproar,"{""name"": Uproar""}"
https://www.serebii.net/pokedex-sm/318.shtml,318,Water Pulse,,,334,Defog,"{""name"": Defog""}"
https://www.serebii.net/pokedex-sm/318.shtml,318,Zen Headbutt,,,334,Dragon Pulse,"{""name"": Dragon Pulse""}"
https://www.serebii.net/pokedex-sm/319.shtml,319,Bounce,,,334,Heal Bell,"{""name"": Heal Bell""}"
https://www.serebii.net/pokedex-sm/319.shtml,319,Icy Wind,,,334,Heat Wave,"{""name"": Heat Wave""}"
https://www.serebii.net/pokedex-sm/319.shtml,319,Liquidation,,,334,Hyper Voice,"{""name"": Hyper Voice""}"
https://www.serebii.net/pokedex-sm/319.shtml,319,Snore,,,334,Iron Tail,"{""name"": Iron Tail""}"
https://www.serebii.net/pokedex-sm/319.shtml,319,Spite,,,334,Outrage,"{""name"": Outrage""}"
https://www.serebii.net/pokedex-sm/319.shtml,319,Super Fang,,,334,Sky Attack,"{""name"": Sky Attack""}"
https://www.serebii.net/pokedex-sm/319.shtml,319,Uproar,,,334,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/319.shtml,319,Water Pulse,,,334,Tailwind,"{""name"": Tailwind""}"
https://www.serebii.net/pokedex-sm/319.shtml,319,Zen Headbutt,,,334,Uproar,"{""name"": Uproar""}"
https://www.serebii.net/pokedex-sm/320.shtml,320,Bounce,,,334,Wonder Room,"{""name"": Wonder Room""}"
https://www.serebii.net/pokedex-sm/320.shtml,320,Hyper Voice,,,335,Endeavor,"{""name"": Endeavor""}"
https://www.serebii.net/pokedex-sm/320.shtml,320,Icy Wind,,,335,Fire Punch,"{""name"": Fire Punch""}"
https://www.serebii.net/pokedex-sm/320.shtml,320,Snore,,,335,Focus Punch,"{""name"": Focus Punch""}"
https://www.serebii.net/pokedex-sm/320.shtml,320,Water Pulse,,,335,Giga Drain,"{""name"": Giga Drain""}"
https://www.serebii.net/pokedex-sm/320.shtml,320,Zen Headbutt,,,335,Ice Punch,"{""name"": Ice Punch""}"
https://www.serebii.net/pokedex-sm/321.shtml,321,Block,,,335,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/321.shtml,321,Bounce,,,335,Iron Tail,"{""name"": Iron Tail""}"
https://www.serebii.net/pokedex-sm/321.shtml,321,Hyper Voice,,,335,Knock Off,"{""name"": Knock Off""}"
https://www.serebii.net/pokedex-sm/321.shtml,321,Icy Wind,,,335,Last Resort,"{""name"": Last Resort""}"
https://www.serebii.net/pokedex-sm/321.shtml,321,Iron Head,,,335,Low Kick,"{""name"": Low Kick""}"
https://www.serebii.net/pokedex-sm/321.shtml,321,Liquidation,,,335,Shock Wave,"{""name"": Shock Wave""}"
https://www.serebii.net/pokedex-sm/321.shtml,321,Snore,,,335,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/321.shtml,321,Water Pulse,,,335,Throat Chop,"{""name"": Throat Chop""}"
https://www.serebii.net/pokedex-sm/321.shtml,321,Zen Headbutt,,,335,Thunder Punch,"{""name"": Thunder Punch""}"
https://www.serebii.net/pokedex-sm/322.shtml,322,After You,,,335,Water Pulse,"{""name"": Water Pulse""}"
https://www.serebii.net/pokedex-sm/322.shtml,322,Earth Power,,,336,Aqua Tail,"{""name"": Aqua Tail""}"
https://www.serebii.net/pokedex-sm/322.shtml,322,Heat Wave,,,336,Bind,"{""name"": Bind""}"
https://www.serebii.net/pokedex-sm/322.shtml,322,Iron Head,,,336,Gastro Acid,"{""name"": Gastro Acid""}"
https://www.serebii.net/pokedex-sm/322.shtml,322,Snore,,,336,Giga Drain,"{""name"": Giga Drain""}"
https://www.serebii.net/pokedex-sm/322.shtml,322,Stealth Rock,,,336,Iron Tail,"{""name"": Iron Tail""}"
https://www.serebii.net/pokedex-sm/323.shtml,323,After You,,,336,Knock Off,"{""name"": Knock Off""}"
https://www.serebii.net/pokedex-sm/323.shtml,323,Earth Power,,,336,Snatch,"{""name"": Snatch""}"
https://www.serebii.net/pokedex-sm/323.shtml,323,Heat Wave,,,336,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/323.shtml,323,Iron Head,,,336,Throat Chop,"{""name"": Throat Chop""}"
https://www.serebii.net/pokedex-sm/323.shtml,323,Snore,,,337,Ally Switch,"{""name"": Ally Switch""}"
https://www.serebii.net/pokedex-sm/323.shtml,323,Stealth Rock,,,337,Earth Power,"{""name"": Earth Power""}"
https://www.serebii.net/pokedex-sm/323.shtml,323,Stomping Tantrum,,,337,Gravity,"{""name"": Gravity""}"
https://www.serebii.net/pokedex-sm/324.shtml,324,After You,,,337,Helping Hand,"{""name"": Helping Hand""}"
https://www.serebii.net/pokedex-sm/324.shtml,324,Earth Power,,,337,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/324.shtml,324,Heat Wave,,,337,Iron Head,"{""name"": Iron Head""}"
https://www.serebii.net/pokedex-sm/324.shtml,324,Iron Defense,,,337,Laser Focus,"{""name"": Laser Focus""}"
https://www.serebii.net/pokedex-sm/324.shtml,324,Iron Tail,,,337,Magic Coat,"{""name"": Magic Coat""}"
https://www.serebii.net/pokedex-sm/324.shtml,324,Snore,,,337,Magic Room,"{""name"": Magic Room""}"
https://www.serebii.net/pokedex-sm/324.shtml,324,Stealth Rock,,,337,Pain Split,"{""name"": Pain Split""}"
https://www.serebii.net/pokedex-sm/324.shtml,324,Stomping Tantrum,,,337,Recycle,"{""name"": Recycle""}"
https://www.serebii.net/pokedex-sm/324.shtml,324,Superpower,,,337,Signal Beam,"{""name"": Signal Beam""}"
https://www.serebii.net/pokedex-sm/325.shtml,325,Ally Switch,,,337,Skill Swap,"{""name"": Skill Swap""}"
https://www.serebii.net/pokedex-sm/325.shtml,325,Bounce,,,337,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/325.shtml,325,Covet,,,337,Stealth Rock,"{""name"": Stealth Rock""}"
https://www.serebii.net/pokedex-sm/325.shtml,325,Heal Bell,,,337,Stomping Tantrum,"{""name"": Stomping Tantrum""}"
https://www.serebii.net/pokedex-sm/325.shtml,325,Icy Wind,,,337,Telekinesis,"{""name"": Telekinesis""}"
https://www.serebii.net/pokedex-sm/325.shtml,325,Iron Tail,,,337,Zen Headbutt,"{""name"": Zen Headbutt""}"
https://www.serebii.net/pokedex-sm/325.shtml,325,Magic Coat,,,338,Ally Switch,"{""name"": Ally Switch""}"
https://www.serebii.net/pokedex-sm/325.shtml,325,Recycle,,,338,Earth Power,"{""name"": Earth Power""}"
https://www.serebii.net/pokedex-sm/325.shtml,325,Role Play,,,338,Gravity,"{""name"": Gravity""}"
https://www.serebii.net/pokedex-sm/325.shtml,325,Shock Wave,,,338,Heat Wave,"{""name"": Heat Wave""}"
https://www.serebii.net/pokedex-sm/325.shtml,325,Signal Beam,,,338,Helping Hand,"{""name"": Helping Hand""}"
https://www.serebii.net/pokedex-sm/325.shtml,325,Skill Swap,,,338,Iron Defense,"{""name"": Iron Defense""}"
https://www.serebii.net/pokedex-sm/325.shtml,325,Snatch,,,338,Iron Head,"{""name"": Iron Head""}"
https://www.serebii.net/pokedex-sm/325.shtml,325,Snore,,,338,Laser Focus,"{""name"": Laser Focus""}"
https://www.serebii.net/pokedex-sm/325.shtml,325,Telekinesis,,,338,Magic Coat,"{""name"": Magic Coat""}"
https://www.serebii.net/pokedex-sm/325.shtml,325,Trick,,,338,Pain Split,"{""name"": Pain Split""}"
https://www.serebii.net/pokedex-sm/325.shtml,325,Zen Headbutt,,,338,Recycle,"{""name"": Recycle""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Ally Switch,,,338,Signal Beam,"{""name"": Signal Beam""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Bounce,,,338,Skill Swap,"{""name"": Skill Swap""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Covet,,,338,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Drain Punch,,,338,Stealth Rock,"{""name"": Stealth Rock""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Fire Punch,,,338,Stomping Tantrum,"{""name"": Stomping Tantrum""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Focus Punch,,,338,Telekinesis,"{""name"": Telekinesis""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Heal Bell,,,338,Wonder Room,"{""name"": Wonder Room""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Ice Punch,,,338,Zen Headbutt,"{""name"": Zen Headbutt""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Icy Wind,,,339,Aqua Tail,"{""name"": Aqua Tail""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Iron Tail,,,339,Bounce,"{""name"": Bounce""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Laser Focus,,,339,Earth Power,"{""name"": Earth Power""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Magic Coat,,,339,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Recycle,,,339,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Role Play,,,339,Water Pulse,"{""name"": Water Pulse""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Shock Wave,,,340,Aqua Tail,"{""name"": Aqua Tail""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Signal Beam,,,340,Bounce,"{""name"": Bounce""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Skill Swap,,,340,Earth Power,"{""name"": Earth Power""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Snatch,,,340,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Snore,,,340,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Telekinesis,,,340,Stomping Tantrum,"{""name"": Stomping Tantrum""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Thunder Punch,,,340,Water Pulse,"{""name"": Water Pulse""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Trick,,,340,Zen Headbutt,"{""name"": Zen Headbutt""}"
https://www.serebii.net/pokedex-sm/326.shtml,326,Zen Headbutt,,,341,Endeavor,"{""name"": Endeavor""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Covet,,,341,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Drain Punch,,,341,Iron Defense,"{""name"": Iron Defense""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Fire Punch,,,341,Knock Off,"{""name"": Knock Off""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Focus Punch,,,341,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Helping Hand,,,341,Spite,"{""name"": Spite""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Hyper Voice,,,341,Superpower,"{""name"": Superpower""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Ice Punch,,,341,Water Pulse,"{""name"": Water Pulse""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Icy Wind,,,342,Endeavor,"{""name"": Endeavor""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Last Resort,,,342,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Low Kick,,,342,Iron Defense,"{""name"": Iron Defense""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Recycle,,,342,Knock Off,"{""name"": Knock Off""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Role Play,,,342,Liquidation,"{""name"": Liquidation""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Shock Wave,,,342,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Skill Swap,,,342,Spite,"{""name"": Spite""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Snatch,,,342,Superpower,"{""name"": Superpower""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Snore,,,342,Water Pulse,"{""name"": Water Pulse""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Stomping Tantrum,,,343,Ally Switch,"{""name"": Ally Switch""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Thunder Punch,,,343,Drill Run,"{""name"": Drill Run""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Trick,,,343,Earth Power,"{""name"": Earth Power""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Uproar,,,343,Gravity,"{""name"": Gravity""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Water Pulse,,,343,Magic Coat,"{""name"": Magic Coat""}"
https://www.serebii.net/pokedex-sm/327.shtml,327,Zen Headbutt,,,343,Recycle,"{""name"": Recycle""}"
https://www.serebii.net/pokedex-sm/328.shtml,328,Bug Bite,,,343,Signal Beam,"{""name"": Signal Beam""}"
https://www.serebii.net/pokedex-sm/328.shtml,328,Earth Power,,,343,Skill Swap,"{""name"": Skill Swap""}"
https://www.serebii.net/pokedex-sm/328.shtml,328,Giga Drain,,,343,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/328.shtml,328,Signal Beam,,,343,Stealth Rock,"{""name"": Stealth Rock""}"
https://www.serebii.net/pokedex-sm/328.shtml,328,Snore,,,343,Telekinesis,"{""name"": Telekinesis""}"
https://www.serebii.net/pokedex-sm/328.shtml,328,Superpower,,,343,Trick,"{""name"": Trick""}"
https://www.serebii.net/pokedex-sm/329.shtml,329,Bug Bite,,,343,Wonder Room,"{""name"": Wonder Room""}"
https://www.serebii.net/pokedex-sm/329.shtml,329,Defog,,,343,Zen Headbutt,"{""name"": Zen Headbutt""}"
https://www.serebii.net/pokedex-sm/329.shtml,329,Dragon Pulse,,,344,Ally Switch,"{""name"": Ally Switch""}"
https://www.serebii.net/pokedex-sm/329.shtml,329,Earth Power,,,344,Drill Run,"{""name"": Drill Run""}"
https://www.serebii.net/pokedex-sm/329.shtml,329,Giga Drain,,,344,Earth Power,"{""name"": Earth Power""}"
https://www.serebii.net/pokedex-sm/329.shtml,329,Heat Wave,,,344,Gravity,"{""name"": Gravity""}"
https://www.serebii.net/pokedex-sm/329.shtml,329,Outrage,,,344,Magic Coat,"{""name"": Magic Coat""}"
https://www.serebii.net/pokedex-sm/329.shtml,329,Signal Beam,,,344,Recycle,"{""name"": Recycle""}"
https://www.serebii.net/pokedex-sm/329.shtml,329,Snore,,,344,Signal Beam,"{""name"": Signal Beam""}"
https://www.serebii.net/pokedex-sm/329.shtml,329,Superpower,,,344,Skill Swap,"{""name"": Skill Swap""}"
https://www.serebii.net/pokedex-sm/329.shtml,329,Tailwind,,,344,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/329.shtml,329,Throat Chop,,,344,Stealth Rock,"{""name"": Stealth Rock""}"
https://www.serebii.net/pokedex-sm/329.shtml,329,Uproar,,,344,Telekinesis,"{""name"": Telekinesis""}"
https://www.serebii.net/pokedex-sm/330.shtml,330,Bug Bite,,,344,Trick,"{""name"": Trick""}"
https://www.serebii.net/pokedex-sm/330.shtml,330,Defog,,,344,Wonder Room,"{""name"": Wonder Room""}"
https://www.serebii.net/pokedex-sm/330.shtml,330,Dragon Pulse,,,344,Zen Headbutt,"{""name"": Zen Headbutt""}"
https://www.serebii.net/pokedex-sm/330.shtml,330,Earth Power,,,345,Bind,"{""name"": Bind""}"
https://www.serebii.net/pokedex-sm/330.shtml,330,Fire Punch,,,345,Earth Power,"{""name"": Earth Power""}"
https://www.serebii.net/pokedex-sm/330.shtml,330,Giga Drain,,,345,Gastro Acid,"{""name"": Gastro Acid""}"
https://www.serebii.net/pokedex-sm/330.shtml,330,Heat Wave,,,345,Giga Drain,"{""name"": Giga Drain""}"
https://www.serebii.net/pokedex-sm/330.shtml,330,Iron Tail,,,345,Pain Split,"{""name"": Pain Split""}"
https://www.serebii.net/pokedex-sm/330.shtml,330,Laser Focus,,,345,Seed Bomb,"{""name"": Seed Bomb""}"
https://www.serebii.net/pokedex-sm/330.shtml,330,Outrage,,,345,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/330.shtml,330,Signal Beam,,,345,Stealth Rock,"{""name"": Stealth Rock""}"
https://www.serebii.net/pokedex-sm/330.shtml,330,Snore,,,345,Synthesis,"{""name"": Synthesis""}"
https://www.serebii.net/pokedex-sm/330.shtml,330,Superpower,,,345,Worry Seed,"{""name"": Worry Seed""}"
https://www.serebii.net/pokedex-sm/330.shtml,330,Tailwind,,,346,Bind,"{""name"": Bind""}"
https://www.serebii.net/pokedex-sm/330.shtml,330,Throat Chop,,,346,Block,"{""name"": Block""}"
https://www.serebii.net/pokedex-sm/330.shtml,330,Thunder Punch,,,346,Earth Power,"{""name"": Earth Power""}"
https://www.serebii.net/pokedex-sm/330.shtml,330,Uproar,,,346,Gastro Acid,"{""name"": Gastro Acid""}"
https://www.serebii.net/pokedex-sm/331.shtml,331,Block,,,346,Giga Drain,"{""name"": Giga Drain""}"
https://www.serebii.net/pokedex-sm/331.shtml,331,Drain Punch,,,346,Pain Split,"{""name"": Pain Split""}"
https://www.serebii.net/pokedex-sm/331.shtml,331,Focus Punch,,,346,Seed Bomb,"{""name"": Seed Bomb""}"
https://www.serebii.net/pokedex-sm/331.shtml,331,Giga Drain,,,346,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/331.shtml,331,Low Kick,,,346,Stealth Rock,"{""name"": Stealth Rock""}"
https://www.serebii.net/pokedex-sm/331.shtml,331,Role Play,,,346,Synthesis,"{""name"": Synthesis""}"
https://www.serebii.net/pokedex-sm/331.shtml,331,Seed Bomb,,,346,Worry Seed,"{""name"": Worry Seed""}"
https://www.serebii.net/pokedex-sm/331.shtml,331,Snore,,,347,Bug Bite,"{""name"": Bug Bite""}"
https://www.serebii.net/pokedex-sm/331.shtml,331,Spite,,,347,Earth Power,"{""name"": Earth Power""}"
https://www.serebii.net/pokedex-sm/331.shtml,331,Synthesis,,,347,Iron Defense,"{""name"": Iron Defense""}"
https://www.serebii.net/pokedex-sm/331.shtml,331,Thunder Punch,,,347,Knock Off,"{""name"": Knock Off""}"
https://www.serebii.net/pokedex-sm/331.shtml,331,Worry Seed,,,347,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/332.shtml,332,Block,,,347,Stealth Rock,"{""name"": Stealth Rock""}"
https://www.serebii.net/pokedex-sm/332.shtml,332,Drain Punch,,,347,Water Pulse,"{""name"": Water Pulse""}"
https://www.serebii.net/pokedex-sm/332.shtml,332,Focus Punch,,,348,Aqua Tail,"{""name"": Aqua Tail""}"
https://www.serebii.net/pokedex-sm/332.shtml,332,Foul Play,,,348,Block,"{""name"": Block""}"
https://www.serebii.net/pokedex-sm/332.shtml,332,Giga Drain,,,348,Bug Bite,"{""name"": Bug Bite""}"
https://www.serebii.net/pokedex-sm/332.shtml,332,Low Kick,,,348,Earth Power,"{""name"": Earth Power""}"
https://www.serebii.net/pokedex-sm/332.shtml,332,Role Play,,,348,Iron Defense,"{""name"": Iron Defense""}"
https://www.serebii.net/pokedex-sm/332.shtml,332,Seed Bomb,,,348,Iron Tail,"{""name"": Iron Tail""}"
https://www.serebii.net/pokedex-sm/332.shtml,332,Snore,,,348,Knock Off,"{""name"": Knock Off""}"
https://www.serebii.net/pokedex-sm/332.shtml,332,Spite,,,348,Liquidation,"{""name"": Liquidation""}"
https://www.serebii.net/pokedex-sm/332.shtml,332,Stomping Tantrum,,,348,Low Kick,"{""name"": Low Kick""}"
https://www.serebii.net/pokedex-sm/332.shtml,332,Superpower,,,348,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/332.shtml,332,Synthesis,,,348,Stealth Rock,"{""name"": Stealth Rock""}"
https://www.serebii.net/pokedex-sm/332.shtml,332,Thunder Punch,,,348,Stomping Tantrum,"{""name"": Stomping Tantrum""}"
https://www.serebii.net/pokedex-sm/332.shtml,332,Worry Seed,,,348,Superpower,"{""name"": Superpower""}"
https://www.serebii.net/pokedex-sm/333.shtml,333,Defog,,,348,Water Pulse,"{""name"": Water Pulse""}"
https://www.serebii.net/pokedex-sm/333.shtml,333,Dragon Pulse,,,349,Dragon Pulse,"{""name"": Dragon Pulse""}"
https://www.serebii.net/pokedex-sm/333.shtml,333,Heal Bell,,,349,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/333.shtml,333,Heat Wave,,,349,Iron Tail,"{""name"": Iron Tail""}"
https://www.serebii.net/pokedex-sm/333.shtml,333,Hyper Voice,,,349,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/333.shtml,333,Outrage,,,349,Water Pulse,"{""name"": Water Pulse""}"
https://www.serebii.net/pokedex-sm/333.shtml,333,Sky Attack,,,350,Aqua Tail,"{""name"": Aqua Tail""}"
https://www.serebii.net/pokedex-sm/333.shtml,333,Snore,,,350,Bind,"{""name"": Bind""}"
https://www.serebii.net/pokedex-sm/333.shtml,333,Tailwind,,,350,Dragon Pulse,"{""name"": Dragon Pulse""}"
https://www.serebii.net/pokedex-sm/333.shtml,333,Uproar,,,350,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/334.shtml,334,Defog,,,350,Iron Head,"{""name"": Iron Head""}"
https://www.serebii.net/pokedex-sm/334.shtml,334,Dragon Pulse,,,350,Iron Tail,"{""name"": Iron Tail""}"
https://www.serebii.net/pokedex-sm/334.shtml,334,Heal Bell,,,350,Laser Focus,"{""name"": Laser Focus""}"
https://www.serebii.net/pokedex-sm/334.shtml,334,Heat Wave,,,350,Magic Coat,"{""name"": Magic Coat""}"
https://www.serebii.net/pokedex-sm/334.shtml,334,Hyper Voice,,,350,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/334.shtml,334,Iron Tail,,,350,Water Pulse,"{""name"": Water Pulse""}"
https://www.serebii.net/pokedex-sm/334.shtml,334,Outrage,,,351,Defog,"{""name"": Defog""}"
https://www.serebii.net/pokedex-sm/334.shtml,334,Sky Attack,,,351,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/334.shtml,334,Snore,,,351,Last Resort,"{""name"": Last Resort""}"
https://www.serebii.net/pokedex-sm/334.shtml,334,Tailwind,,,351,Shock Wave,"{""name"": Shock Wave""}"
https://www.serebii.net/pokedex-sm/334.shtml,334,Uproar,,,351,Snore,"{""name"": Snore""}"
https://www.serebii.net/pokedex-sm/334.shtml,334,Wonder Room,,,351,Tailwind,"{""name"": Tailwind""}"
https://www.serebii.net/pokedex-sm/335.shtml,335,Endeavor,,,351,Water Pulse,"{""name"": Water Pulse""}"
https://www.serebii.net/pokedex-sm/335.shtml,335,Fire Punch,,,352,After You,"{""name"": After You""}"
https://www.serebii.net/pokedex-sm/335.shtml,335,Focus Punch,,,352,Aqua Tail,"{""name"": Aqua Tail""}"
https://www.serebii.net/pokedex-sm/335.shtml,335,Giga Drain,,,352,Bind,"{""name"": Bind""}"
https://www.serebii.net/pokedex-sm/335.shtml,335,Ice Punch,,,352,Drain Punch,"{""name"": Drain Punch""}"
https://www.serebii.net/pokedex-sm/335.shtml,335,Icy Wind,,,352,Fire Punch,"{""name"": Fire Punch""}"
https://www.serebii.net/pokedex-sm/335.shtml,335,Iron Tail,,,352,Focus Punch,"{""name"": Focus Punch""}"
https://www.serebii.net/pokedex-sm/335.shtml,335,Knock Off,,,352,Foul Play,"{""name"": Foul Play""}"
https://www.serebii.net/pokedex-sm/335.shtml,335,Last Resort,,,352,Ice Punch,"{""name"": Ice Punch""}"
https://www.serebii.net/pokedex-sm/335.shtml,335,Low Kick,,,352,Icy Wind,"{""name"": Icy Wind""}"
https://www.serebii.net/pokedex-sm/335.shtml,335,Shock Wave,,,352,Iron Tail,"{""name"": Iron Tail""}"
https://www.serebii.net/pokedex-sm/335.shtml,335,Snore,,,352,Knock Off,"{""name"": Knock Off""}"
https://www.serebii.net/pokedex-sm/335.shtml,335,Throat Chop,,,352,Last Resort,"{""name"": Last Resort""}"
https://www.serebii.net/pokedex-sm/335.shtml,335,Thunder Punch,,,352,Low Kick,"{""name"": Low Kick""}"
https://www.serebii.net/pokedex-sm/335.shtml,335,Water Pulse,,,352,Magic Coat,"{""name"": Magic Coat""}"
https://www.serebii.net/pokedex-sm/336.shtml,336,Aqua Tail,,,352,Recycle,"{""name"": Recycle""}"
https://www.serebii.net/pokedex-sm/336.shtml,336,Bind,,,352,Role Play,"{""name"": Role Play""}"
